file_uuid,submitter_id,sample_id,sample_type,experimental_strategy
1f41925d-d70a-470c-998f-35d6b28ae099,TCGA-G4-6307-01A,801b8d05-2d29-4f8c-8d8d-634b2e21b867,Primary Tumor,RNA-Seq
79e0621c-443d-4f2a-a9b0-d2ecdd5daa48,TCGA-AY-A8YK-01A,5f6cb74f-1d92-4ea4-92e1-ed23f83649fe,Primary Tumor,RNA-Seq
b6281905-7efe-4e36-a34f-bc0ad7ea7af7,TCGA-80-5611-01A,97025733-075c-49a4-a587-ba54a1714207,Primary Tumor,RNA-Seq
55924a0d-de47-4a2b-aedb-ffbc73384fbf,TCGA-56-7221-01A,8469cc34-990a-4b48-90a1-aa38d5023280,Primary Tumor,RNA-Seq
4a2faa8f-4799-48a9-9329-8e8c03d3aa53,TCGA-21-A5DI-01A,4667d6d5-3119-4431-8407-cc05b629027c,Primary Tumor,RNA-Seq
571f7f80-46df-49c2-b16e-71aab0972939,TCGA-77-8138-01A,41fd7486-6172-4bf3-a4f8-eb9cf7e066db,Primary Tumor,RNA-Seq
6241065a-eb79-4452-82b5-db8045593c6a,TCGA-43-7657-01A,f714cd57-39e0-46bf-a35a-988c574f75a1,Primary Tumor,RNA-Seq
e492a762-37cf-4826-b5e7-dfafa8a39dcc,TCGA-60-2695-01A,d926c859-1348-4dab-ac0e-4e4cde393664,Primary Tumor,RNA-Seq
5f42908b-e68d-4447-bd24-98d34d11c134,TCGA-60-2710-01A,aecf427e-75cf-419a-95d5-47563c9d3e0a,Primary Tumor,RNA-Seq
3ef62a62-928d-43aa-9950-db6e29dff8a0,TCGA-94-7033-01A,b4d0166a-c032-4865-9b1b-d49079d2c1c1,Primary Tumor,RNA-Seq
3fba6cea-a834-4d3f-8965-066122a4432d,TCGA-22-5472-11A,5d7f9648-e83a-41ee-a90c-5ae7c3bfa9be,Solid Tissue Normal,RNA-Seq
628945d4-f18e-48c5-96b7-cf230db34df1,TCGA-22-5472-01A,aad71c1a-585c-45c2-925c-99ceace2e6f9,Primary Tumor,RNA-Seq
0813fc41-ab2d-4687-a395-611d3539bf8c,TCGA-22-5471-11A,b3ed1f7d-5862-4e5c-bf9a-e6cfa43dd279,Solid Tissue Normal,RNA-Seq
481d8628-80dd-4ae1-9794-ba8703cb6389,TCGA-21-1083-01A,300cb22f-acb4-4acd-8d64-fe8dcdf64801,Primary Tumor,RNA-Seq
63a725f3-7cd7-4ef2-8f25-c94cf5e0ae71,TCGA-43-7658-01A,0a58850b-1093-4c52-9211-b2b4949868c7,Primary Tumor,RNA-Seq
4bafe3b0-f99e-44c2-8f3a-100392d41ce7,TCGA-43-7658-11A,94b70d2c-da6d-4054-9bcf-7f9334ba70fe,Solid Tissue Normal,RNA-Seq
26ca8841-ac5a-4355-96dc-7a7348f7f38a,TCGA-J1-A4AH-01A,14b6fce1-2aa8-4b9d-be47-ed0444d365c7,Primary Tumor,RNA-Seq
90e6f968-79e5-44dc-900a-024a1e011689,TCGA-22-1000-01A,1c0b611a-d101-4290-a2d1-38aefdcd3192,Primary Tumor,RNA-Seq
3b24bb89-df4e-4fd8-b726-3ee9e87a69c1,TCGA-94-7943-01A,e447da47-227d-4956-9f46-ad1f81b73eba,Primary Tumor,RNA-Seq
2a2468e1-6d3f-44dd-bbdc-26ddb4bffd78,TCGA-90-6837-11A,0945bee5-8d09-44a3-ac01-8e8064d2b094,Solid Tissue Normal,RNA-Seq
a339a60e-455e-4d3b-a3c9-3afb0da0ccdf,TCGA-39-5039-01A,f45559d0-fa59-42ba-92f8-a4c7a1ca403d,Primary Tumor,RNA-Seq
b8d60a6a-086f-443a-a3e9-6cb159891389,TCGA-56-8308-01A,57a554b7-e96b-440b-97fd-a452d06d3986,Primary Tumor,RNA-Seq
a4a19adc-a0db-4522-adb4-955c7bfd04a4,TCGA-33-4532-01A,8a33687a-d3f7-4a05-bd24-22b1a25bf9cb,Primary Tumor,RNA-Seq
f97ba009-4f74-41e8-a119-27cb804df2fd,TCGA-21-1077-01A,17cc65cf-816c-4656-b2bf-e9889fe4c5e7,Primary Tumor,RNA-Seq
68640101-753f-4250-bae5-c2cf64ba953b,TCGA-56-1622-01A,4083de2f-3ff5-487b-a27b-783d51c4f853,Primary Tumor,RNA-Seq
9d396219-612e-41b7-8981-272d0b61b908,TCGA-34-5928-01A,0109063d-7bc6-4973-8c67-98e48a2a2e4e,Primary Tumor,RNA-Seq
f5bf8c6f-61ba-45ac-ae4d-c8e2a11835bc,TCGA-56-8309-11A,84578d4c-1064-4ffa-8185-a048088b2c2c,Solid Tissue Normal,RNA-Seq
94fc6e17-92a8-4478-bfad-f84a31659e3d,TCGA-66-2756-01A,d80486cd-f054-4527-a886-cf9446381b9f,Primary Tumor,RNA-Seq
184e8867-93a8-400f-b41c-efa0178c2a45,TCGA-43-8118-01A,7d3b0879-08ed-47ea-8ac2-770baafd042d,Primary Tumor,RNA-Seq
19fae936-52fb-40ad-aea0-2ad2b62528cb,TCGA-85-8355-01A,b752d008-e05c-4555-8ba7-19225036e155,Primary Tumor,RNA-Seq
25450b22-6da0-4a9d-b896-0ea4888a64cf,TCGA-37-4130-01A,43feec9f-f985-46a2-943b-8c9a84f7beef,Primary Tumor,RNA-Seq
44f1e3fa-ca10-4737-8d59-06acc41ef584,TCGA-43-3394-01A,d8f165af-1df5-4876-abf8-7596e52a3bc3,Primary Tumor,RNA-Seq
11bb0570-13b5-4ce3-add2-9898c4445b54,TCGA-NK-A7XE-01A,442c64f8-29fb-4026-b505-f5ccd1cb4aec,Primary Tumor,RNA-Seq
455697cd-f4e2-42cd-9db9-4bc20f82f9d3,TCGA-39-5016-01A,d3d6d019-fa30-479d-9298-20f7337827b2,Primary Tumor,RNA-Seq
9a11acd7-f7d5-4c5d-b6ca-085959ee875a,TCGA-58-8387-01A,921246f2-b864-47e2-9bf1-f6a054fb2339,Primary Tumor,RNA-Seq
c5f4c986-c560-43ec-873e-6db122280d68,TCGA-56-A4BW-01A,d0270549-e6d9-4109-aeaf-bd431feccf90,Primary Tumor,RNA-Seq
eb6f3fd7-0b5e-4fca-b2f3-563b866bfca3,TCGA-85-A4CL-01A,c62220c7-44e3-455f-88ab-82a88c736610,Primary Tumor,RNA-Seq
230c9b4f-3a82-4616-94dc-983e9f8509d1,TCGA-22-4613-01A,4e11ad69-d473-4433-822f-276dd3b5ca63,Primary Tumor,RNA-Seq
0fb14137-1f04-42fb-a750-83fa3c7f93e3,TCGA-21-1079-01A,e666a87a-192e-49bf-a69d-3490a9049b02,Primary Tumor,RNA-Seq
930b8884-e37c-41a6-8691-92fb21f5b65d,TCGA-63-A5MN-01A,042c66f1-1757-4947-9484-e9fce32c6236,Primary Tumor,RNA-Seq
2ee687b4-3c75-454c-b8c5-e0c241364a9e,TCGA-33-AASJ-01A,bce7fd43-3213-4679-8ed2-c8ef632b3c6e,Primary Tumor,RNA-Seq
529c2e61-7d31-45e4-bfdb-11c7d3f5434b,TCGA-66-2766-01A,09215e83-edac-472d-b849-9225c532358c,Primary Tumor,RNA-Seq
b6aedd83-9638-47ef-b9bc-89ba63908e31,TCGA-77-8128-01A,a82b92b7-6f46-46a1-b815-6188a65ef285,Primary Tumor,RNA-Seq
9d539ead-edf6-47f6-b4e7-5dbbf872b5e6,TCGA-56-7580-11A,d7878b79-2422-4bec-b13c-9ca26c65965e,Solid Tissue Normal,RNA-Seq
bd5f5a96-5b16-4da6-a8fb-faf27e35b759,TCGA-22-5477-01A,f9d568b1-6951-4eaf-8867-4c86bdaeaa04,Primary Tumor,RNA-Seq
65efbe6a-39fe-4743-8dbb-35d3ddb4c08b,TCGA-37-A5EN-01A,ec73cdb0-efa2-4cc2-9a75-a6fc45dad0ea,Primary Tumor,RNA-Seq
18353650-f927-4343-9977-c7f359ca124a,TCGA-56-A4ZJ-01A,d3279498-aff7-488a-bd58-cfc180185e4a,Primary Tumor,RNA-Seq
0a189a71-9600-4616-b3bd-6df87e926dc5,TCGA-68-8251-01A,4595d7e9-85d8-4eab-9b8e-3dd624dd792c,Primary Tumor,RNA-Seq
7aee407c-8b1a-411d-a784-fba67d3d9b83,TCGA-66-2771-01A,bccca633-bec7-4a55-9bcd-d4a0e598ada1,Primary Tumor,RNA-Seq
bf2fa2da-df4f-453b-9d54-8a31f0dadc06,TCGA-34-5927-01A,f7ffbccc-153e-47a7-8545-d2ff00d19a80,Primary Tumor,RNA-Seq
a20c9719-59fc-48d7-b441-fa72190cc119,TCGA-33-AASI-01A,5fbfe91d-df35-4528-86c0-ccbc1b765de4,Primary Tumor,RNA-Seq
8d4bca73-d804-44d3-9ec3-8e76d08a2267,TCGA-39-5035-01A,5b6bf6e9-12ca-4541-8e67-351740f7cd43,Primary Tumor,RNA-Seq
ef231b2f-4108-4665-97b2-5276d248bc68,TCGA-21-1071-01A,7a6f5405-a196-460c-bbe2-6c75ecaf0da0,Primary Tumor,RNA-Seq
06ce5b16-262c-4991-a9df-711a396cafc7,TCGA-39-5011-01A,080d9a8f-c3cb-4c13-9efc-e3542a2d0e0a,Primary Tumor,RNA-Seq
3c3a07aa-efe6-4958-8c4a-db443c16fadd,TCGA-63-7020-01A,8ad750a0-66cb-4412-9d72-b99a060deffc,Primary Tumor,RNA-Seq
cc036281-6613-4400-8320-6292624ecdba,TCGA-18-3411-01A,f85af662-1de5-42a8-a22d-721a9ad00ce6,Primary Tumor,RNA-Seq
5d0b2c30-f86d-4930-9a02-ea1654b9dc8c,TCGA-63-5131-01A,b37cf4c9-e67c-4653-af68-c4b4c57c8412,Primary Tumor,RNA-Seq
fa8bf810-ee4e-4fe7-b8e5-03ade4d89af8,TCGA-60-2703-01A,3890776f-fdc1-4108-b30f-71bd8190d87f,Primary Tumor,RNA-Seq
5f40696d-915e-460f-a7e2-a449903a304f,TCGA-37-4141-01A,bc1b8610-9e9d-4fbf-9698-82ceca1e935f,Primary Tumor,RNA-Seq
37dcbbac-3c95-43c5-9520-2fa9f5836488,TCGA-85-8580-01A,4002e223-b5cb-4e18-8b66-c71c66040536,Primary Tumor,RNA-Seq
3761cd4a-356f-4fdd-b9dd-075f665f0cd7,TCGA-77-8146-01A,2238442e-a163-4a1a-b21a-221861044e19,Primary Tumor,RNA-Seq
98d481db-3aee-4015-b558-21bcc0c7dfc6,TCGA-94-A5I6-01A,42a100c4-2f25-4c92-bf89-5dc343f90df7,Primary Tumor,RNA-Seq
913f2fec-adb2-4c60-9cfa-2b6939db407c,TCGA-77-6842-01A,c6d0652b-d41a-4706-a5b2-5d86b10fae96,Primary Tumor,RNA-Seq
fef816a1-3278-4af0-b130-a05589f85d4e,TCGA-85-A4CN-01A,34cf39a1-158e-4362-a487-d25c7d98a8cd,Primary Tumor,RNA-Seq
f704602d-6344-4b5c-a4dd-faa52e9d5d97,TCGA-77-8131-01A,e319be6d-cc9c-4699-be3f-d75319929841,Primary Tumor,RNA-Seq
0ce6cc82-9fb9-4525-9531-68f68aeb107d,TCGA-60-2704-01A,d82d97d1-35bb-4fbc-9a54-dba553393f21,Primary Tumor,RNA-Seq
4ddb4370-52f2-4688-9fd4-4a1fd4b54183,TCGA-94-8490-01A,355d59fe-e792-405b-b13a-004a0d234905,Primary Tumor,RNA-Seq
c99fb91d-dd13-48c0-81f8-b81984e359b1,TCGA-NC-A5HL-01A,87f48b57-3bd8-4310-924a-7d9d95b8dd11,Primary Tumor,RNA-Seq
a6393199-9f7d-46cb-b010-be172c7b1eae,TCGA-58-8390-01A,12446e73-a51c-4eca-bbb3-94dfd860b625,Primary Tumor,RNA-Seq
3016a028-4af1-41ac-a4a3-20aa3dd0fdfe,TCGA-34-8456-01A,a6252c4d-ea49-4179-9ac9-f42cdf403862,Primary Tumor,RNA-Seq
08d08105-8bf2-438d-b168-b6616f8cb8ac,TCGA-77-8144-01A,39a3dc9c-488b-4a35-b41c-7e1608e06dc7,Primary Tumor,RNA-Seq
72309fed-e7cf-4974-b2dd-eed55afef8c4,TCGA-85-6560-01A,2fe8863d-85e3-454e-bd2e-01d5a5cd082b,Primary Tumor,RNA-Seq
769ac815-c06b-4b48-8794-796fc464f419,TCGA-60-2716-01A,2d9966fa-f94a-4bb6-bea0-f7fd6cf98b14,Primary Tumor,RNA-Seq
7773836b-1cce-4a4c-84ec-5963a2d2b256,TCGA-85-A50Z-01A,d4558b49-d6cf-4e61-85bf-b36ff992155c,Primary Tumor,RNA-Seq
43c8af4d-2851-4f9e-a421-80d2d5836e0f,TCGA-18-3415-01A,23327c39-2e21-4604-9eba-15884ae356fc,Primary Tumor,RNA-Seq
c7b2b38c-2b0b-41a6-8c83-f4112871a9db,TCGA-66-2793-01A,daa128eb-bf5a-4c2c-a7dc-e6e06b6aeb85,Primary Tumor,RNA-Seq
6346a373-9f3d-4c49-b854-3411a3529af6,TCGA-66-2794-01A,69ef0674-f493-4dfe-84ea-61f28d11ba69,Primary Tumor,RNA-Seq
e381ff18-72da-4d14-8962-164c98130e57,TCGA-77-8156-01A,c27b1eb8-f6c0-4013-864c-6add9d551957,Primary Tumor,RNA-Seq
8597ad0f-cda7-4fcd-ad5f-e6b69cc81364,TCGA-21-5786-01A,e7f4b521-29a2-4f17-8819-f02507db90f2,Primary Tumor,RNA-Seq
76d4a8e8-8aff-4d53-84c0-f0a0a425ef18,TCGA-77-8009-01A,01069064-dc19-4e9b-b96d-c8473ef954ee,Primary Tumor,RNA-Seq
54603148-7084-4b4e-9995-d5e4055998a7,TCGA-90-A4EE-01A,edc608bb-c32b-40ce-80a0-b3062acff722,Primary Tumor,RNA-Seq
69e9773f-8bde-4f56-b69b-f2c0408f0140,TCGA-77-A5GH-01A,c4759489-d095-4cc9-9011-ff53b7107ce7,Primary Tumor,RNA-Seq
c51edcc3-0ead-4544-a1e5-4917bd9a9002,TCGA-66-2778-01A,84546dd9-6fe9-4526-9f7f-d0937f7b2ee3,Primary Tumor,RNA-Seq
10b5c07d-e6f8-491b-9276-751698874878,TCGA-85-7710-01A,6348bf90-0e60-4708-86a2-18206e8173f6,Primary Tumor,RNA-Seq
bbb87a5f-6fdc-41bb-b803-63be0566f6d4,TCGA-18-3414-01A,a3613a4d-7138-4878-9a26-2b377512b70e,Primary Tumor,RNA-Seq
26866fc1-1980-44e4-ad7d-e6237b4d12e1,TCGA-85-7710-11A,9f43a52d-46e7-4d93-8e32-0eb7bb043534,Solid Tissue Normal,RNA-Seq
e9da5958-213d-4789-ab7a-165f49f88070,TCGA-66-2742-01A,a75dde6a-c75d-42c3-a456-dff0f8d3c960,Primary Tumor,RNA-Seq
e10414ff-db88-467e-b98d-f25e30e9c31b,TCGA-43-6773-11A,a2240a6a-e1b5-45dc-b303-e798face8790,Solid Tissue Normal,RNA-Seq
0edee503-ad1b-4c47-b3ca-b062037d8b28,TCGA-22-5483-11A,e6dff509-ec1f-43fb-ad44-c0bccd68c506,Solid Tissue Normal,RNA-Seq
854469a2-8765-4b81-837c-bb9a3850a9dc,TCGA-43-6773-01A,d227591f-c1b2-43f9-b83d-75499119c55c,Primary Tumor,RNA-Seq
0ee58eea-811a-49b4-9774-fa86f29fe434,TCGA-98-7454-01A,33dd4458-c58e-486e-ab73-84f5915770ca,Primary Tumor,RNA-Seq
10dabc73-d867-4856-beef-669d11c02ec0,TCGA-56-8626-01A,bbf7c533-2058-4f01-ba33-35efceac3f1c,Primary Tumor,RNA-Seq
460addea-5a75-4a14-b66f-625fe8fb0960,TCGA-85-A510-01A,c19b4574-788d-4c5f-bb29-2974e41e95c7,Primary Tumor,RNA-Seq
c705ae42-a407-4b5c-933c-b3719c60e2b1,TCGA-56-5897-01A,d2aaf939-ecde-499c-b301-134d1a9dcc5a,Primary Tumor,RNA-Seq
94aec0d3-ad5f-409e-8a6f-faee2e3acb53,TCGA-85-8276-01A,49aaad4b-4af0-40d6-a01e-2a715862d02d,Primary Tumor,RNA-Seq
c08909fc-a368-4089-9f96-851adb5e58a3,TCGA-85-8582-01A,73467f81-2367-42bc-83f7-381fdea85274,Primary Tumor,RNA-Seq
965e870c-6a4d-434c-824f-c6ac37ada312,TCGA-21-1080-01A,686ce291-0b89-4eaf-891d-3b4b5dd7d091,Primary Tumor,RNA-Seq
ee07c8ac-8c94-40f2-9065-170825965230,TCGA-77-8007-01A,3b80a817-1d68-4a68-81f4-f5201339af88,Primary Tumor,RNA-Seq
6ba33533-6591-4560-9077-639ad2a3d68c,TCGA-77-8143-01A,3fbd8dea-de82-42cb-a2d5-f644280f467e,Primary Tumor,RNA-Seq
612c7be3-2f8c-448a-b21e-eea046561afd,TCGA-39-5028-01A,6c166089-b182-4260-8500-99505210f8cb,Primary Tumor,RNA-Seq
fb600527-6836-4eca-872d-b70b6f7de5a1,TCGA-33-6738-01A,d0237729-674e-42ab-8a16-db371630edba,Primary Tumor,RNA-Seq
cfaa10ea-a3e5-44be-8927-875cef9bed69,TCGA-34-2600-01A,b0c827c6-b7ef-420b-9a6f-7e8b79c320cc,Primary Tumor,RNA-Seq
fab73d5f-026b-4c6e-b274-2a60995d5cbd,TCGA-77-7337-11A,98145dc8-4762-4b2b-9301-2ac0c7bf43c7,Solid Tissue Normal,RNA-Seq
b9b1ebe7-270d-4830-bc88-e6bc54702c12,TCGA-66-2795-01A,9dc330bf-acbd-4419-b533-35cf59acec71,Primary Tumor,RNA-Seq
e4c3928f-1cd7-454a-9a8a-fe2254476214,TCGA-NC-A5HE-01A,02fb48a8-5d88-44e8-adcb-19424fb1f63c,Primary Tumor,RNA-Seq
e488fabf-0c3e-4d60-a68d-bc26af2cfcfe,TCGA-56-8622-01A,0739410f-4df9-4771-8140-cd97da4f5769,Primary Tumor,RNA-Seq
071fa725-24c3-455e-b442-88cb29a81d44,TCGA-92-8064-01A,014ad75e-86d2-423f-b9d3-84657d459a28,Primary Tumor,RNA-Seq
cd3867d9-285c-4441-8541-df8620899110,TCGA-66-2783-01A,9d57624f-2b29-4608-85c0-28dab5c473eb,Primary Tumor,RNA-Seq
b525ff4d-c62a-4772-bdea-c2d86580a9b9,TCGA-18-3417-01A,cae87e34-a5df-4441-bee6-3d7011d3fde6,Primary Tumor,RNA-Seq
d099f31d-9667-4cf9-a422-9ec2aadca888,TCGA-46-6026-01A,43ddcc1b-208a-4857-ad5c-4db159871bc8,Primary Tumor,RNA-Seq
3ca9bf91-013c-49eb-9de6-9e326232258a,TCGA-77-7139-01A,48f646fe-03c6-4e7b-acf1-9869e379443e,Primary Tumor,RNA-Seq
cf78a399-ab0c-4c67-a7c5-6f80d2e5add2,TCGA-58-A46N-01A,351199a3-d7e0-447a-b068-1d2df96c6b78,Primary Tumor,RNA-Seq
aad30f25-7421-47d9-b0b1-a9f28f3e2676,TCGA-33-4583-01A,6bde2659-f01a-4c1c-99c2-edbcad232af3,Primary Tumor,RNA-Seq
8f072c0a-16a2-4854-b0b1-c44295c7321b,TCGA-NC-A5HD-01A,a936dcc2-5a7f-4f8e-9b14-109d83031abc,Primary Tumor,RNA-Seq
4feda2ce-1ef0-47c6-9995-d81b50071ccb,TCGA-63-A5M9-01A,22128163-5e4d-449d-bba8-f5d426f24d24,Primary Tumor,RNA-Seq
1da0c4cf-23d4-4f4f-9cd9-9ae377d120ee,TCGA-22-5479-01A,63157691-5ad8-4440-be22-c01a2614c9d0,Primary Tumor,RNA-Seq
c2ccb6a0-7c35-4aa9-9bdd-0d5206decccb,TCGA-77-7141-01A,82d1aff1-8e7c-4703-8dd7-70728bca7784,Primary Tumor,RNA-Seq
629513be-08f3-4818-a436-d964de58b477,TCGA-63-A5MH-01A,60b3aac0-9089-4047-afa5-4577ab50b30d,Primary Tumor,RNA-Seq
9afd33b9-d1ea-4407-80c4-ccefd4090fa1,TCGA-85-8584-01A,bda47d6e-7523-48c0-971e-87275df997a2,Primary Tumor,RNA-Seq
49ea5cbf-9e04-44fd-8783-7b5283d34f48,TCGA-77-8154-01A,0ef0b840-650d-4c36-83d5-bec17e8c3128,Primary Tumor,RNA-Seq
f25d3579-394b-421e-b19d-ebb10e2de68d,TCGA-60-2719-01A,dd32ef9a-246b-47c9-a0e3-60a110e9047c,Primary Tumor,RNA-Seq
27974d53-b1b2-4d93-bed4-ea6fb96bf9e8,TCGA-66-2727-01A,2a343bff-6562-48b8-b84f-402305b5ef3f,Primary Tumor,RNA-Seq
2101dea5-d54b-4404-8be5-6f5641733ffd,TCGA-NK-A5CX-01A,5187de32-062f-4064-babc-3ff24dbebff0,Primary Tumor,RNA-Seq
94bc1188-105e-453f-bed9-1e126eef91ef,TCGA-NC-A5HF-01A,cdfaedf5-1ed3-433d-b2ca-dbc95fd0d75d,Primary Tumor,RNA-Seq
0f6a863a-6853-4954-aa87-83b2fa174149,TCGA-22-4609-11A,894d620e-4c29-4499-94bf-dcb510cd5aca,Solid Tissue Normal,RNA-Seq
a050a626-6839-44b2-a2c8-32f09d89282a,TCGA-22-4609-01A,802397ca-147b-45ae-a055-d0c3592617d2,Primary Tumor,RNA-Seq
ab8fbe6e-26b1-4df7-a6d7-acb950acc408,TCGA-85-8287-01A,adf0d855-dbfc-4ef8-8239-326c4eebffc4,Primary Tumor,RNA-Seq
99379705-4600-4a2a-9bf7-14f1ad928cb8,TCGA-NC-A5HP-01A,e73c853a-a7e0-4221-a39e-78c793f3bfc5,Primary Tumor,RNA-Seq
3e3d1631-f942-4642-87cd-c94789fd35a6,TCGA-21-5784-01A,5b9af04f-0616-42f0-a70d-eba38a22b531,Primary Tumor,RNA-Seq
509db5c9-8194-4fbd-b592-94e137ef2edd,TCGA-NC-A5HQ-01A,b19603a6-b9f7-40ce-b4de-3443cd3be3ad,Primary Tumor,RNA-Seq
752310ea-c5ba-491c-8ac6-d08f335907f8,TCGA-18-4086-01A,05c153b3-1b3d-4332-a2f3-2f19977f2ecf,Primary Tumor,RNA-Seq
e552bc84-45c1-495c-9744-6809f6c5392c,TCGA-85-A4JC-01A,46eeff7b-bd20-4ef0-9627-1c3ea70e1bee,Primary Tumor,RNA-Seq
200d0f48-2b59-4ba7-bba8-cc9e89732a68,TCGA-22-5491-01A,7be5134a-24c9-43cb-a811-3c8aa89afe53,Primary Tumor,RNA-Seq
c6d15faa-675d-4dce-b004-2b2a203f6234,TCGA-22-5491-11A,c069f618-5980-4e2c-8fc8-e496b0a4c5e1,Solid Tissue Normal,RNA-Seq
07d13019-c1a2-4aea-9948-77477101f151,TCGA-60-2707-01A,b02098da-6576-430e-a317-90b22794f164,Primary Tumor,RNA-Seq
a2d7b58c-4bbc-497a-9128-3e90edbed957,TCGA-21-1078-01A,efacac80-9428-4482-9aea-6b57fd172d49,Primary Tumor,RNA-Seq
8f7ec054-3d05-4f01-bbfe-5c735264a74b,TCGA-77-A5GA-01A,3788c2e8-a8d9-41f2-bad4-43e948bd90cd,Primary Tumor,RNA-Seq
37919ec7-fd06-4606-b9bf-b5d2c66daa86,TCGA-33-4533-01A,be768285-0d6d-4149-bd9d-8f95519f817a,Primary Tumor,RNA-Seq
4126c6c7-520f-4715-bae4-5eb31bbf3462,TCGA-43-2578-01A,0279f6b8-a605-4f5f-b4f2-c0506cda07b9,Primary Tumor,RNA-Seq
c4d7dca9-be8d-4545-9d93-4598dca8c51d,TCGA-18-3409-01A,f27ece99-8357-4648-9d1d-5e4127968c5f,Primary Tumor,RNA-Seq
a3bb6d9b-2de6-48ac-b55c-0ecce2a1b68d,TCGA-98-8020-01A,28e8feb6-06e0-4431-bc99-c3e5c1c4efa4,Primary Tumor,RNA-Seq
af5cff50-4493-4e48-b254-a4a9d7f0f2ab,TCGA-60-2696-01A,d79cda1b-1b5d-431a-8256-937d3fca6fac,Primary Tumor,RNA-Seq
234dd3a9-fcd9-4126-98fd-3f5f9b2a2edf,TCGA-51-6867-01A,964f7284-f9b8-4f77-a744-7182685dc6a7,Primary Tumor,RNA-Seq
bd0740c5-52c9-4249-9fc7-bffd307bd60c,TCGA-58-A46K-01A,3ec95e0f-80c6-419b-9bf9-0fce01c6adcd,Primary Tumor,RNA-Seq
49ac6b73-57dc-4d6f-a2f2-9f0d69ac34de,TCGA-56-6546-01A,2665b625-a5ef-4c1a-aa93-c0413bad57bf,Primary Tumor,RNA-Seq
2fb284de-ea6e-44c4-a567-3fd431e4b109,TCGA-63-A5MP-01A,d26f13f5-b997-4068-8ae8-b127314937cc,Primary Tumor,RNA-Seq
1427b000-6820-4407-9cc1-9c2b25b1d608,TCGA-60-2724-01A,048e7eb0-57a4-4eed-a999-4e46d9fef885,Primary Tumor,RNA-Seq
472836df-caef-455f-bf2e-b093e4e5a333,TCGA-56-7582-11A,c002ad87-ed8d-4e67-a067-32ab72739795,Solid Tissue Normal,RNA-Seq
434dc658-13f7-4865-997d-7a80d0c9b287,TCGA-77-A5G3-01A,171e69fb-ce1c-43e9-9f05-d34ebf4da682,Primary Tumor,RNA-Seq
a193d29a-dcb5-4666-90cf-0439a93cd178,TCGA-63-A5MT-01A,2de484bb-06eb-46dc-b738-58f718d9b3c6,Primary Tumor,RNA-Seq
4bf1f6a9-7610-432a-8995-986939b395bf,TCGA-46-3769-01A,ee851ee4-0c49-4839-8c92-9a61c5dc609e,Primary Tumor,RNA-Seq
f73c6efd-af3c-4a4c-91d8-442d3f6d4cc0,TCGA-85-6798-01A,494d7e75-7000-48b0-8cce-78fb1d792a25,Primary Tumor,RNA-Seq
7c3e9252-4f6e-4704-b77b-0e5892fde109,TCGA-90-7767-01A,609d3070-4b64-42ee-b071-42be33df7600,Primary Tumor,RNA-Seq
52e7bb3d-a5d6-454f-980e-8576bedafb83,TCGA-60-2725-01A,5adad639-10dc-4427-8fff-b064bd3d6c72,Primary Tumor,RNA-Seq
2bfef086-d2da-473a-880c-91cb70223285,TCGA-51-4081-01A,5e39b554-238a-4e41-934d-85741069f1c0,Primary Tumor,RNA-Seq
bca07b72-26bf-4ba7-8393-795e3e5d6ff0,TCGA-33-AASL-01A,ff206e85-427c-4ba2-8acb-a1d603e9c02f,Primary Tumor,RNA-Seq
0304730a-c6d8-4e77-8fa2-bb8298d43aa4,TCGA-85-8277-01A,5600cb1a-d0f4-468e-b8d2-e431b77496bf,Primary Tumor,RNA-Seq
e45fb8e2-bbf9-4914-b6b8-2761f0f86235,TCGA-22-4591-01A,b2a531d4-d4dd-4d33-9bc2-5f8ec2351a78,Primary Tumor,RNA-Seq
b01131cc-ce4a-4eda-8877-8d9f37d82840,TCGA-22-5482-11A,3f038ee5-25bc-448e-9ab1-86f50f950edd,Solid Tissue Normal,RNA-Seq
22b21429-2e43-433e-a3eb-4e92728fdd77,TCGA-56-A4ZK-01A,439fb36e-6505-4fdc-9e00-05925d3bb2f6,Primary Tumor,RNA-Seq
c02e2085-4d79-48d2-8f3e-7abdeae61fc1,TCGA-77-6845-01A,f418ffe1-3f43-4155-ad1e-69aa27e5d614,Primary Tumor,RNA-Seq
c45d4eb6-7f03-484b-86ea-7c257030f2cb,TCGA-77-7338-11A,42ceb77a-88b7-46d4-ad6a-8a009a336718,Solid Tissue Normal,RNA-Seq
a931a86e-46a2-4c2d-9977-8d6a19b9500b,TCGA-NC-A5HH-01A,3ac19224-4535-4f04-bb3d-7de9025542c2,Primary Tumor,RNA-Seq
9322bbb4-ff73-4ede-86d3-dce9e57f61f0,TCGA-34-8454-11A,df9a2ffb-769c-4294-9ac1-048a5ce22508,Solid Tissue Normal,RNA-Seq
a46e60ce-044e-445c-b1ec-e5e10b1710fc,TCGA-34-8454-01A,0657e28b-6452-4647-bbea-9323ffa53be2,Primary Tumor,RNA-Seq
e3c512fb-3589-47c0-b209-feb1247ee77c,TCGA-77-A5GF-01A,a007ecae-0f53-4523-a9b3-8865ed7cf614,Primary Tumor,RNA-Seq
81b0d2a7-9d4a-49ab-b11b-d4f42523610e,TCGA-85-7699-01A,cd3a6e68-d967-4adf-b6b8-3066f9edf721,Primary Tumor,RNA-Seq
