ID,Species,"Culture collection number","Isolation source",Country,Continent,"Category 1","Category 2","Category 3"
150076,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
150076,,,,,,#Host,#Human,
150622,"Lactobacillus iners","CCUG 41785","Human amniotic membrane",Sweden,Europe,#Infection,#Patient,
150622,,,,,,"#Host Body Product","#Urogenital tract",#Egg
150622,,,,,,#Host,#Human,#Female
151386,"Lactobacillus iners","CCUG 44023","Human vagina,fornix,healthy",Sweden,Europe,#Infection,#Patient,
151386,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
151386,,,,,,#Host,#Human,
151387,"Lactobacillus iners","CCUG 44025","Human vagina,fornix,44-yr-old,healthy subject",Sweden,Europe,#Infection,#Patient,
151387,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
151387,,,,,,#Host,#Human,
151389,"Lactobacillus iners","CCUG 44028","Human vagina,fornix,healthy subject",Sweden,Europe,#Infection,#Patient,
151389,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
151389,,,,,,#Host,#Human,
151411,"Lactobacillus iners","CCUG 44055","Human vagina,fornix,healthy subject",Sweden,Europe,#Infection,#Patient,
151411,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
151411,,,,,,#Host,#Human,
151424,"Lactobacillus iners","CCUG 44067","Human vagina,fornix,healthy subject",Sweden,Europe,#Infection,#Patient,
151424,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
151424,,,,,,#Host,#Human,
151434,"Lactobacillus iners","CCUG 44078","Human vagina,fornix,healthy subject",Sweden,Europe,#Infection,#Patient,
151434,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
151434,,,,,,#Host,#Human,
151463,"Lactobacillus iners","CCUG 44108","Human vagina,fornix,healthy subject",Sweden,Europe,#Infection,#Patient,
151463,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
151463,,,,,,#Host,#Human,
151482,"Lactobacillus iners","CCUG 44131","Human vagina,fornix,healthy subject",Sweden,Europe,#Infection,#Patient,
151482,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
151482,,,,,,#Host,#Human,
151483,"Lactobacillus iners","CCUG 44132","Human vagina,fornix,healthy subject",Sweden,Europe,#Infection,#Patient,
151483,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
151483,,,,,,#Host,#Human,
151490,"Lactobacillus iners","CCUG 44143","Human vagina,fornix,healthy subject",Sweden,Europe,#Infection,#Patient,
151490,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
151490,,,,,,#Host,#Human,
151549,"Lactobacillus iners","CCUG 44284","Human urine",Sweden,Europe,"#Host Body Product",#Fluids,#Urine
151549,,,,,,#Host,#Human,
151550,"Lactobacillus iners","CCUG 44287","Human urine",Sweden,Europe,"#Host Body Product",#Fluids,#Urine
151550,,,,,,#Host,#Human,
152373,"Lactobacillus iners","CCUG 46563","Human wound",Sweden,Europe,"#Host Body-Site",#Other,#Wound
152373,,,,,,#Host,#Human,
152492,"Lactobacillus iners","CCUG 46933","Human cervix,26-yr-old patient,endometritis",Sweden,Europe,#Infection,#Patient,
152492,,,,,,#Infection,#Disease,
152492,,,,,,"#Host Body-Site","#Urogenital tract",
152492,,,,,,#Host,#Human,
153371,"Lactobacillus iners","CCUG 49361","Human tubo-ovarian abscess",Sweden,Europe,#Infection,#Patient,
153371,,,,,,"#Host Body-Site","#Urogenital tract",#Ovary
153371,,,,,,"#Host Body-Site",#Other,#Abscess
153371,,,,,,#Host,#Human,
154422,"Lactobacillus iners","CCUG 53509","Human cyst,18-yr-old woman",Sweden,Europe,#Infection,#Patient,
154422,,,,,,#Host,#Human,#Female
155306,"Lactobacillus iners","CCUG 57270","Human amnion",Sweden,Europe,#Infection,#Patient,
155306,,,,,,"#Host Body Product","#Urogenital tract","#Amniotic fluid"
155306,,,,,,#Host,#Human,#Female
6535,"Lactobacillus intestinalis","CCUG 30727, DSM 6629, ATCC 49335, JCM 7548, BCRC 14741, CIP 104793, KCTC 5052, LMG 14196, NCIMB 13719","Animal, Rat, intestine###Mouse intestine###Rat intestine###intestine of rat",,,"#Host Body-Site","#Gastrointestinal tract",
6535,,,,,,#Host,#Mammals,"#Muridae (Mouse/Rat)"
6535,,,,,,"#Host Body-Site","#Gastrointestinal tract",
6535,,,,,,#Host,#Mammals,"#Muridae (Mouse/Rat)"
6535,,,,,,"#Host Body-Site","#Gastrointestinal tract",
6535,,,,,,#Host,#Mammals,"#Muridae (Mouse/Rat)"
6535,,,,,,"#Host Body-Site","#Gastrointestinal tract",
6535,,,,,,#Host,#Mammals,"#Muridae (Mouse/Rat)"
136486,"Lactobacillus intestinalis","CIP 106136","Human, Stool",France,Europe,,,
136486,,,,,,,,
169337,"Lactobacillus intestinalis","DSM 107393","jejunal/ileal mucosa; male, wild mouse",Germany,Europe,,,
133267,"Fructilactobacillus ixorae","LMG 29008, NBRC 111239, PCU 346, TISTR 2381, JCM 32627","Flower (West- Indian jasmine) collected from Kalasin province###West Indian jasmine (Ixora coccinea L.)",Thailand,Asia,#Host,#Plants,"#Shrub (Scrub)"
133267,,,,,,#Host,#Plants,"#Shrub (Scrub)"
6475,"Lactobacillus jensenii","DSM 20557, ATCC 25258, JCM 15953, BCRC 12939, CCUG 21961, CCUG 35572, CECT 4306, CIP 69.17, JCM 1146, KCTC 3599, KCTC 5194, LMG 6414, NCFB 2165, NCIMB 13279, NRRL B-4550, NCDO 2165","Human, Vaginal discharge###human vaginal discharge",,,"#Host Body Product","#Urogenital tract","#Vaginal secretion"
6475,,,,,,#Host,#Human,#Female
6475,,,,,,"#Host Body Product","#Urogenital tract","#Vaginal secretion"
6475,,,,,,#Host,#Human,#Female
6475,,,,,,"#Host Body Product","#Urogenital tract","#Vaginal secretion"
6475,,,,,,#Host,#Human,#Female
134961,"Lactobacillus jensenii","CIP 102788","Human, Vagina",France,Europe,,,
134961,,,,,,,,
135383,"Lactobacillus jensenii","CIP 69.20, CCUG 35574, JCM 11034","Vaginal swab###Human vaginal swab",,,#Infection,#Patient,#Swab
135383,,,,,,#Host,#Human,#Female
135383,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
135383,,,,,,#Infection,#Patient,#Swab
135383,,,,,,#Host,#Human,#Female
135383,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
135383,,,,,,#Infection,#Patient,#Swab
135383,,,,,,#Host,#Human,#Female
135383,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
135879,"Lactobacillus jensenii","CIP 103764","Other, Artifical heart valve",France,Europe,,,
135879,,,,,,,,
137005,"Lactobacillus jensenii","CIP 69.21","Vaginal swab",France,Europe,,,
137005,,,,,,,,
137125,"Lactobacillus jensenii","CIP 69.18, CCUG 35573, JCM 11035","Vaginal swab###Human vaginal swab",France,Europe,#Infection,#Patient,#Swab
137125,,,,,,#Host,#Human,#Female
137125,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
137125,,,,,,#Infection,#Patient,#Swab
137125,,,,,,#Host,#Human,#Female
137125,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
137125,,,,,,#Infection,#Patient,#Swab
137125,,,,,,#Host,#Human,#Female
137125,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
137125,,,,,,#Infection,#Patient,#Swab
137125,,,,,,#Host,#Human,#Female
137125,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
137516,"Lactobacillus jensenii","CIP 69.19","Human, Blood and blood clot (extracted from artera)",France,Europe,,,
137516,,,,,,,,
137517,"Lactobacillus jensenii","CIP 69.22","Vaginal discharge",France,Europe,,,
137517,,,,,,,,
137518,"Lactobacillus jensenii","CIP 69.23, CCUG 69.23, JCM 11033, CCUG 35575","Vaginal swab###Human vaginal swab",,,#Infection,#Patient,#Swab
137518,,,,,,#Host,#Human,#Female
137518,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
137518,,,,,,#Infection,#Patient,#Swab
137518,,,,,,#Host,#Human,#Female
137518,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
137775,"Lactobacillus jensenii","CIP 101792","Human, Placenta",France,Europe,,,
137775,,,,,,,,
137893,"Lactobacillus jensenii","CIP 102132","Human, Vagina",France,Europe,,,
137893,,,,,,,,
138039,"Lactobacillus jensenii","CIP 102564","Human, Vagina",France,Europe,,,
138039,,,,,,,,
138816,"Lactobacillus jensenii","CIP 110111, CIP 203072","Human, Blood",France,Europe,,,
138816,,,,,,,,
139024,"Lactobacillus jensenii","CIP 110106","Vaginal, sample",France,Europe,,,
139024,,,,,,,,
146702,"Lactobacillus jensenii","CCUG 31977","Human urine",Sweden,Europe,"#Host Body Product",#Fluids,#Urine
146702,,,,,,#Host,#Human,
149730,"Lactobacillus jensenii","CCUG 38291",Human,Sweden,Europe,#Host,#Human,
149776,"Lactobacillus jensenii","CCUG 38380 A","Human - alltid tacksam för information",Sweden,Europe,#Host,#Human,
149915,"Lactobacillus jensenii","CCUG 38672","Human cervix,healthy 23-yr-old woman",Sweden,Europe,#Infection,#Patient,
149915,,,,,,"#Host Body-Site","#Urogenital tract",
149915,,,,,,#Host,#Human,#Female
150089,"Lactobacillus jensenii","CCUG 38972","Human kidney,transplanted pancreas",Sweden,Europe,#Infection,#Patient,
150089,,,,,,#Infection,"#Medical environment","#Medical practice"
150089,,,,,,"#Host Body-Site","#Urogenital tract",#Kidney
150089,,,,,,#Host,#Human,
150753,"Lactobacillus jensenii","CCUG 42193","Human amniotic membranes",Sweden,Europe,#Infection,#Patient,
150753,,,,,,"#Host Body Product","#Urogenital tract",#Egg
150753,,,,,,#Host,#Human,#Female
151042,"Lactobacillus jensenii","CCUG 43132",Human,Sweden,Europe,#Host,#Human,
151303,"Lactobacillus jensenii","CCUG 43700","Human cerebrospinal fluid,deceased fetus",Sweden,Europe,#Infection,#Patient,
151303,,,,,,"#Host Body Product",#Fluids,"#Cerebrospinal fluid"
151303,,,,,,#Host,#Human,
151371,"Lactobacillus jensenii","CCUG 44003","Human vagina,fornix,healthy subject",Sweden,Europe,#Infection,#Patient,
151371,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
151371,,,,,,#Host,#Human,
151474,"Lactobacillus jensenii","CCUG 44122","Human vagina,fornix,vaginosis",Sweden,Europe,#Host,#Human,#Female
151474,,,,,,#Infection,#Patient,
151474,,,,,,#Infection,#Disease,
151474,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
151534,"Lactobacillus jensenii","CCUG 44246","Human cervix,45-yr-old patient",Sweden,Europe,#Infection,#Patient,
151534,,,,,,"#Host Body-Site","#Urogenital tract",
151534,,,,,,#Host,#Human,
151544,"Lactobacillus jensenii","CCUG 44263","Human cervix,40-yr-old subject",Sweden,Europe,#Infection,#Patient,
151544,,,,,,"#Host Body-Site","#Urogenital tract",
151544,,,,,,#Host,#Human,
151630,"Lactobacillus jensenii","CCUG 44492","Human vagina,posterior fornix,healthy patients","South Africa",Africa,#Infection,#Patient,
151630,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
151630,,,,,,#Host,#Human,
151631,"Lactobacillus jensenii","CCUG 44493","Human vagina,posterior fornix,healthy patients","South Africa",Africa,#Infection,#Patient,
151631,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
151631,,,,,,#Host,#Human,
151632,"Lactobacillus jensenii","CCUG 44494","Human vagina,posterior fornix,healthy patients","South Africa",Africa,#Infection,#Patient,
151632,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
151632,,,,,,#Host,#Human,
151633,"Lactobacillus jensenii","CCUG 44495","Human vagina,posterior fornix,healthy patients","South Africa",Africa,#Infection,#Patient,
151633,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
151633,,,,,,#Host,#Human,
151634,"Lactobacillus jensenii","CCUG 44497","Human vagina,posterior fornix,healthy patients","South Africa",Africa,#Infection,#Patient,
151634,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
151634,,,,,,#Host,#Human,
151635,"Lactobacillus jensenii","CCUG 44498","Human vagina,posterior fornix,healthy patients","South Africa",Africa,#Infection,#Patient,
151635,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
151635,,,,,,#Host,#Human,
151636,"Lactobacillus jensenii","CCUG 44499","Human vagina,posterior fornix,healthy patients","South Africa",Africa,#Infection,#Patient,
151636,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
151636,,,,,,#Host,#Human,
151637,"Lactobacillus jensenii","CCUG 44500","Human vagina,posterior fornix,healthy patients","South Africa",Africa,#Infection,#Patient,
151637,,,,,,"#Host Body-Site","#Urogenital tract",#Vagina
151637,,,,,,#Host,#Human,
153150,"Lactobacillus jensenii","CCUG 48586","Human amniotic membranes",Sweden,Europe,#Infection,#Patient,
153150,,,,,,"#Host Body Product","#Urogenital tract",#Egg
153150,,,,,,#Host,#Human,#Female
153152,"Lactobacillus jensenii","CCUG 48593","Human blood,78-yr-old woman",Sweden,Europe,#Infection,#Patient,
153152,,,,,,"#Host Body Product",#Fluids,#Blood
153152,,,,,,#Host,#Human,#Female
153230,"Lactobacillus jensenii","CCUG 48818","Human cyst,53-yr-old woman",Sweden,Europe,#Infection,#Patient,
153230,,,,,,#Host,#Human,#Female
153347,"Lactobacillus jensenii","CCUG 49306","Human pleural fluid,71-yr-old man",Sweden,Europe,#Infection,#Patient,
153347,,,,,,"#Host Body-Site","#Oral cavity and airways",#Lung
153347,,,,,,"#Host Body Product","#Oral cavity and Airways","#Pleural fluid"
153347,,,,,,#Host,#Human,#Male
153869,"Lactobacillus jensenii","CCUG 51448","Human peridontal abscess","United Kingdom",Europe,#Infection,#Patient,
153869,,,,,,"#Host Body-Site",#Other,#Abscess
153869,,,,,,"#Host Body-Site","#Oral cavity and airways","#Periodontal pocket"
153869,,,,,,#Host,#Human,
156694,"Lactobacillus jensenii","CCUG 64178","Human urine,40-yr-old female",Sweden,Europe,#Infection,#Patient,
156694,,,,,,"#Host Body Product",#Fluids,#Urine
156694,,,,,,#Host,#Human,#Female
166163,"Loigolactobacillus jiayinensis","NCIMB 15166, CCM 8904, LMG 31065","Chinese traditional pickle",China,Asia,,,
166165,"Lacticaseibacillus jixianensis","NCIMB 15175, CCM 8911","Chinese traditional pickle",China,Asia,,,
6560,"Lactobacillus johnsonii","DSM 10533, ATCC 33200, NCFB 2241, CCUG 30725, JCM 2012, KCTC 3801, VPI 7960, CCM 4384, CGMCC 1.3348, CGMCC 1.3397, CIP 103620, KCTC 5085","Human, Blood###From human blood###human blood","United States of America###Belgium","North America###Europe","#Host Body Product",#Fluids,#Blood
6560,,,,,,#Host,#Human,
6560,,,,,,"#Host Body Product",#Fluids,#Blood
6560,,,,,,#Host,#Human,
6560,,,,,,"#Host Body Product",#Fluids,#Blood
6560,,,,,,#Host,#Human,
6560,,,,,,"#Host Body Product",#Fluids,#Blood
6560,,,,,,#Host,#Human,
6560,,,,,,"#Host Body Product",#Fluids,#Blood
6560,,,,,,#Host,#Human,
6561,"Lactobacillus johnsonii","DSM 20553, JCM 2122, LMG 18184","sour milk",,,#Engineered,"#Food production","#Dairy product"
6561,,,,,,#Engineered,"#Food production","#Dairy product"
131033,"Lactobacillus johnsonii","DSM 100219","newborn SPF mouse (6-day-old)",Germany,Europe,#Host,#Mammals,"#Muridae (Mouse/Rat)"
137649,"Lactobacillus johnsonii","CIP 103782, CIP 71.34, NCDO 3, CIP 103622, VPI 11696","Human, Urethritis",France,Europe,,,
137649,,,,,,,,
146549,"Lactobacillus johnsonii","CCUG 31413, JCM 8793, LMG 18206","Pig feces",Japan,Asia,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
146549,,,,,,#Host,#Mammals,"#Suidae (Pig,Swine)"
146549,,,,,,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
146549,,,,,,#Host,#Mammals,"#Suidae (Pig,Swine)"
159210,"Lactobacillus johnsonii","DSM 106897","feces; pig, 3,5 month old, wild type",Germany,Europe,#Host,#Mammals,"#Suidae (Pig,Swine)"
159210,,,,,,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
160341,"Lactobacillus johnsonii","DSM 108981","chicken cecal content, adult",Germany,Europe,,,
6615,"Lactobacillus kalixensis","DSM 16043, CCUG 48459, CIP 109909, LMG 22115, JCM 15954","Human, Stomach gastric biopsies mucosa###Human stomach mucosa###Human stomach biopsy,mucosa of healthy individual###gastric biopsies, human stomach mucosa",Sweden,Europe,"#Host Body-Site","#Gastrointestinal tract",#Stomach
6615,,,,,,#Host,#Human,
6615,,,,,,#Infection,#Patient,#Biopsy
6615,,,,,,"#Host Body-Site","#Gastrointestinal tract",#Stomach
6615,,,,,,#Host,#Human,
6615,,,,,,#Infection,#Patient,#Biopsy
6615,,,,,,"#Host Body-Site","#Gastrointestinal tract",#Stomach
6615,,,,,,#Host,#Human,
6615,,,,,,#Infection,#Patient,#Biopsy
6615,,,,,,"#Host Body-Site","#Gastrointestinal tract",#Stomach
6615,,,,,,#Host,#Human,
6615,,,,,,#Infection,#Patient,#Biopsy
6616,"Lactobacillus kalixensis","DSM 16044, CCUG 48458, LMG 22489","gastric biopsies, human stomach mucosa",Sweden,Europe,"#Host Body-Site","#Gastrointestinal tract",#Stomach
6616,,,,,,#Host,#Human,
6616,,,,,,#Infection,#Patient,#Biopsy
6622,"Lactobacillus kefiranofaciens subsp. kefiranofaciens","CCUG 32248, LMG 9916, CIP 103307, DSM 5016, ATCC 43761, JCM 6985, BCRC 16059, CECT 5954, CGMCC 1.3402, KCTC 5075, LMG 19149, NCFB 2797, NCIMB 702797, NRIC 1718","Food, Kefir grains###kefir grains",,,#Engineered,"#Food production",
6622,,,,,,#Engineered,"#Food production",
6622,,,,,,#Engineered,"#Food production",
6622,,,,,,#Engineered,"#Food production",
6623,"Lactobacillus kefiranofaciens subsp. kefiranofaciens","DSM 5017, JCM 7446","kefir grains",,,#Engineered,"#Food production",
6623,,,,,,#Engineered,"#Food production",
160575,"Lactobacillus kefiranofaciens subsp. kefiranofaciens","DSM 111834","kefir grains",Germany,Europe,,,
6566,"Lactobacillus kefiranofaciens subsp. kefirgranum","DSM 10550, JCM 8572, CCUG 49353, ATCC 51647, LMG 19819, CIP 104241, LMG 15132, GCL 1701, CCUG 39467, CECT 5919, CGMCC 1.3398, CGMCC 1.3689, KCTC 5086, LMG 19150, NCIMB 13720","Plant, Kefir grains###Kefir grains###Kefir grains from E.C.Hansen's lab.,Copenhagen,DK###kefir grain",Denmark###Japan,Europe###Asia,#Engineered,"#Food production",
6566,,,,,,#Engineered,"#Food production",
6566,,,,,,#Engineered,"#Food production",
6566,,,,,,#Engineered,"#Food production",
130376,"Lactobacillus kimbladii","DSM 26263, CCUG 63633, JCM 30767","Honey stomach of the honeybee <I>Apis mellifera mellifera</I>###Honey bee,honey stomach###honey stomach of honey bee (<i>Apis mellifera mellifera</i>)",Sweden,Europe,"#Host Body-Site","#Gastrointestinal tract",#Stomach
130376,,,,,,#Host,#Arthropoda,#Insecta
130376,,,,,,"#Host Body-Site","#Gastrointestinal tract",#Stomach
130376,,,,,,#Host,#Arthropoda,#Insecta
130376,,,,,,"#Host Body-Site","#Gastrointestinal tract",#Stomach
130376,,,,,,#Host,#Arthropoda,#Insecta
130377,"Lactobacillus kimbladii","DSM 26318, CCUG 63634","Honey bee,honey stomach###honey stomach of honey bee (<i>Apis mellifera mellifera</i>)",Sweden,Europe,"#Host Body-Site","#Gastrointestinal tract",#Stomach
130377,,,,,,#Host,#Arthropoda,#Insecta
130377,,,,,,"#Host Body-Site","#Gastrointestinal tract",#Stomach
130377,,,,,,#Host,#Arthropoda,#Insecta
133577,"Secundilactobacillus kimchicus","KCTC 12976, JCM 15530, DCY 51","From kimchi###Kimchi###food product","Republic of Korea",Asia,#Engineered,"#Food production",#Food
133577,,,,,,#Engineered,"#Food production",#Food
133577,,,,,,#Engineered,"#Food production",#Food
6627,"Lactobacillus kitasatonis","CCUG 53874, CIP 108218, DSM 16761, JCM 1039, KCTC 3155, BCRC 17387, LMG 23133","From chicken intestine###Chicken intestine###chicken, intestine",Japan,Asia,"#Host Body-Site","#Gastrointestinal tract",#Stomach
6627,,,,,,#Host,#Birds,#Chicken
6627,,,,,,"#Host Body-Site","#Gastrointestinal tract",#Stomach
6627,,,,,,#Host,#Birds,#Chicken
6627,,,,,,"#Host Body-Site","#Gastrointestinal tract",#Stomach
6627,,,,,,#Host,#Birds,#Chicken
6627,,,,,,"#Host Body-Site","#Gastrointestinal tract",#Stomach
6627,,,,,,#Host,#Birds,#Chicken
6627,,,,,,"#Host Body-Site","#Gastrointestinal tract",#Stomach
6627,,,,,,#Host,#Birds,#Chicken
160577,"Lactobacillus kitasatonis","DSM 109052","chicken cecal content, 7 days old",Germany,Europe,,,
130380,"Lactobacillus kullabergensis","DSM 26262, CCUG 63631, JCM 30802","Honey stomach of a honeybee <I>Apis mellifera mellifera</I>###Honey bee,honey stomach###honey stomach of honey bee (<i>Apis mellifera mellifera</i>)",Sweden,Europe,"#Host Body-Site","#Gastrointestinal tract",#Stomach
130380,,,,,,#Host,#Arthropoda,#Insecta
130380,,,,,,"#Host Body-Site","#Gastrointestinal tract",#Stomach
130380,,,,,,#Host,#Arthropoda,#Insecta
130380,,,,,,"#Host Body-Site","#Gastrointestinal tract",#Stomach
130380,,,,,,#Host,#Arthropoda,#Insecta
130381,"Lactobacillus kullabergensis","DSM 26314, CCUG 63632","Honey bee,honey stomach###honey stomach of honey bee (<i>Apis mellifera mellifera</i>)",Sweden,Europe,"#Host Body-Site","#Gastrointestinal tract",#Stomach
130381,,,,,,#Host,#Arthropoda,#Insecta
